"Teléfono","Nombre","Categoría","Mensaje Texto","Link Directo WhatsApp"
"5492604546484","Cabañas Buena Vista – Valle Grande","Cabañas","¡Hola Propietarios de *Cabañas Buena Vista – Valle Grande*! 👋

Somos del equipo de *San Rafael 360*. Somos la guía local de San Rafael. Vimos que su rubro es *Cabañas* y estamos armando el directorio digital más completo de la ciudad.

Los invitamos a revisar vuestro perfil y cualquier otro que quieran consultar para que vean los distintos formatos que ofrecemos.

👉 Pueden verlo:
Ingresando en www.sanrafael360.com o si tienes celular con Android descargando la app de Play Store https://play.google.com/store/apps/details?id=com.sanrafael360.www.twa

Contratando el plan PREMIUM por $25.000 el trimestre y si eliges el pago anual con un 20% de descuento abonas solamente $80.000. 

Por este plan acceden a cargar una galería completa de fotos, videos, ubicación al instante con Google Maps, links a redes sociales, WhatsApp y más.

Si les interesa participar pueden responder a este mismo mensaje de WhatsApp.","https://wa.me/5492604546484?text=%C2%A1Hola%20Propietarios%20de%20*Caba%C3%B1as%20Buena%20Vista%20%E2%80%93%20Valle%20Grande*!%20%F0%9F%91%8B%0A%0ASomos%20del%20equipo%20de%20*San%20Rafael%20360*.%20Somos%20la%20gu%C3%ADa%20local%20de%20San%20Rafael.%20Vimos%20que%20su%20rubro%20es%20*Caba%C3%B1as*%20y%20estamos%20armando%20el%20directorio%20digital%20m%C3%A1s%20completo%20de%20la%20ciudad.%0A%0ALos%20invitamos%20a%20revisar%20vuestro%20perfil%20y%20cualquier%20otro%20que%20quieran%20consultar%20para%20que%20vean%20los%20distintos%20formatos%20que%20ofrecemos.%0A%0A%F0%9F%91%89%20Pueden%20verlo%3A%0AIngresando%20en%20www.sanrafael360.com%20o%20si%20tienes%20celular%20con%20Android%20descargando%20la%20app%20de%20Play%20Store%20https%3A%2F%2Fplay.google.com%2Fstore%2Fapps%2Fdetails%3Fid%3Dcom.sanrafael360.www.twa%0A%0AContratando%20el%20plan%20PREMIUM%20por%20%2425.000%20el%20trimestre%20y%20si%20eliges%20el%20pago%20anual%20con%20un%2020%25%20de%20descuento%20abonas%20solamente%20%2480.000.%20%0A%0APor%20este%20plan%20acceden%20a%20cargar%20una%20galer%C3%ADa%20completa%20de%20fotos%2C%20videos%2C%20ubicaci%C3%B3n%20al%20instante%20con%20Google%20Maps%2C%20links%20a%20redes%20sociales%2C%20WhatsApp%20y%20m%C3%A1s.%0A%0ASi%20les%20interesa%20participar%20pueden%20responder%20a%20este%20mismo%20mensaje%20de%20WhatsApp."
"5492613895474","FRAMBUESA- Café - Pastelería","Gastronomía","¡Hola Propietarios de *FRAMBUESA- Café - Pastelería*! 👋

Somos del equipo de *San Rafael 360*. Somos la guía local de San Rafael. Vimos que su rubro es *Gastronomía* y estamos armando el directorio digital más completo de la ciudad.

Los invitamos a revisar vuestro perfil y cualquier otro que quieran consultar para que vean los distintos formatos que ofrecemos.

👉 Pueden verlo:
Ingresando en www.sanrafael360.com o si tienes celular con Android descargando la app de Play Store https://play.google.com/store/apps/details?id=com.sanrafael360.www.twa

Contratando el plan PREMIUM por $25.000 el trimestre y si eliges el pago anual con un 20% de descuento abonas solamente $80.000. 

Por este plan acceden a cargar una galería completa de fotos, videos, ubicación al instante con Google Maps, links a redes sociales, WhatsApp y más.

Si les interesa participar pueden responder a este mismo mensaje de WhatsApp.","https://wa.me/5492613895474?text=%C2%A1Hola%20Propietarios%20de%20*FRAMBUESA-%20Caf%C3%A9%20-%20Pasteler%C3%ADa*!%20%F0%9F%91%8B%0A%0ASomos%20del%20equipo%20de%20*San%20Rafael%20360*.%20Somos%20la%20gu%C3%ADa%20local%20de%20San%20Rafael.%20Vimos%20que%20su%20rubro%20es%20*Gastronom%C3%ADa*%20y%20estamos%20armando%20el%20directorio%20digital%20m%C3%A1s%20completo%20de%20la%20ciudad.%0A%0ALos%20invitamos%20a%20revisar%20vuestro%20perfil%20y%20cualquier%20otro%20que%20quieran%20consultar%20para%20que%20vean%20los%20distintos%20formatos%20que%20ofrecemos.%0A%0A%F0%9F%91%89%20Pueden%20verlo%3A%0AIngresando%20en%20www.sanrafael360.com%20o%20si%20tienes%20celular%20con%20Android%20descargando%20la%20app%20de%20Play%20Store%20https%3A%2F%2Fplay.google.com%2Fstore%2Fapps%2Fdetails%3Fid%3Dcom.sanrafael360.www.twa%0A%0AContratando%20el%20plan%20PREMIUM%20por%20%2425.000%20el%20trimestre%20y%20si%20eliges%20el%20pago%20anual%20con%20un%2020%25%20de%20descuento%20abonas%20solamente%20%2480.000.%20%0A%0APor%20este%20plan%20acceden%20a%20cargar%20una%20galer%C3%ADa%20completa%20de%20fotos%2C%20videos%2C%20ubicaci%C3%B3n%20al%20instante%20con%20Google%20Maps%2C%20links%20a%20redes%20sociales%2C%20WhatsApp%20y%20m%C3%A1s.%0A%0ASi%20les%20interesa%20participar%20pueden%20responder%20a%20este%20mismo%20mensaje%20de%20WhatsApp."
"5492604581603","Cabañas Bosque Divino – 4 Estrellas – Valle Grande","Cabañas","¡Hola Propietarios de *Cabañas Bosque Divino – 4 Estrellas – Valle Grande*! 👋

Somos del equipo de *San Rafael 360*. Somos la guía local de San Rafael. Vimos que su rubro es *Cabañas* y estamos armando el directorio digital más completo de la ciudad.

Los invitamos a revisar vuestro perfil y cualquier otro que quieran consultar para que vean los distintos formatos que ofrecemos.

👉 Pueden verlo:
Ingresando en www.sanrafael360.com o si tienes celular con Android descargando la app de Play Store https://play.google.com/store/apps/details?id=com.sanrafael360.www.twa

Contratando el plan PREMIUM por $25.000 el trimestre y si eliges el pago anual con un 20% de descuento abonas solamente $80.000. 

Por este plan acceden a cargar una galería completa de fotos, videos, ubicación al instante con Google Maps, links a redes sociales, WhatsApp y más.

Si les interesa participar pueden responder a este mismo mensaje de WhatsApp.","https://wa.me/5492604581603?text=%C2%A1Hola%20Propietarios%20de%20*Caba%C3%B1as%20Bosque%20Divino%20%E2%80%93%204%20Estrellas%20%E2%80%93%20Valle%20Grande*!%20%F0%9F%91%8B%0A%0ASomos%20del%20equipo%20de%20*San%20Rafael%20360*.%20Somos%20la%20gu%C3%ADa%20local%20de%20San%20Rafael.%20Vimos%20que%20su%20rubro%20es%20*Caba%C3%B1as*%20y%20estamos%20armando%20el%20directorio%20digital%20m%C3%A1s%20completo%20de%20la%20ciudad.%0A%0ALos%20invitamos%20a%20revisar%20vuestro%20perfil%20y%20cualquier%20otro%20que%20quieran%20consultar%20para%20que%20vean%20los%20distintos%20formatos%20que%20ofrecemos.%0A%0A%F0%9F%91%89%20Pueden%20verlo%3A%0AIngresando%20en%20www.sanrafael360.com%20o%20si%20tienes%20celular%20con%20Android%20descargando%20la%20app%20de%20Play%20Store%20https%3A%2F%2Fplay.google.com%2Fstore%2Fapps%2Fdetails%3Fid%3Dcom.sanrafael360.www.twa%0A%0AContratando%20el%20plan%20PREMIUM%20por%20%2425.000%20el%20trimestre%20y%20si%20eliges%20el%20pago%20anual%20con%20un%2020%25%20de%20descuento%20abonas%20solamente%20%2480.000.%20%0A%0APor%20este%20plan%20acceden%20a%20cargar%20una%20galer%C3%ADa%20completa%20de%20fotos%2C%20videos%2C%20ubicaci%C3%B3n%20al%20instante%20con%20Google%20Maps%2C%20links%20a%20redes%20sociales%2C%20WhatsApp%20y%20m%C3%A1s.%0A%0ASi%20les%20interesa%20participar%20pueden%20responder%20a%20este%20mismo%20mensaje%20de%20WhatsApp."
"5492604826030","Museo Posada Benelli - Las Paredes","Posadas","¡Hola Propietarios de *Museo Posada Benelli - Las Paredes*! 👋

Somos del equipo de *San Rafael 360*. Somos la guía local de San Rafael. Vimos que su rubro es *Posadas* y estamos armando el directorio digital más completo de la ciudad.

Los invitamos a revisar vuestro perfil y cualquier otro que quieran consultar para que vean los distintos formatos que ofrecemos.

👉 Pueden verlo:
Ingresando en www.sanrafael360.com o si tienes celular con Android descargando la app de Play Store https://play.google.com/store/apps/details?id=com.sanrafael360.www.twa

Contratando el plan PREMIUM por $25.000 el trimestre y si eliges el pago anual con un 20% de descuento abonas solamente $80.000. 

Por este plan acceden a cargar una galería completa de fotos, videos, ubicación al instante con Google Maps, links a redes sociales, WhatsApp y más.

Si les interesa participar pueden responder a este mismo mensaje de WhatsApp.","https://wa.me/5492604826030?text=%C2%A1Hola%20Propietarios%20de%20*Museo%20Posada%20Benelli%20-%20Las%20Paredes*!%20%F0%9F%91%8B%0A%0ASomos%20del%20equipo%20de%20*San%20Rafael%20360*.%20Somos%20la%20gu%C3%ADa%20local%20de%20San%20Rafael.%20Vimos%20que%20su%20rubro%20es%20*Posadas*%20y%20estamos%20armando%20el%20directorio%20digital%20m%C3%A1s%20completo%20de%20la%20ciudad.%0A%0ALos%20invitamos%20a%20revisar%20vuestro%20perfil%20y%20cualquier%20otro%20que%20quieran%20consultar%20para%20que%20vean%20los%20distintos%20formatos%20que%20ofrecemos.%0A%0A%F0%9F%91%89%20Pueden%20verlo%3A%0AIngresando%20en%20www.sanrafael360.com%20o%20si%20tienes%20celular%20con%20Android%20descargando%20la%20app%20de%20Play%20Store%20https%3A%2F%2Fplay.google.com%2Fstore%2Fapps%2Fdetails%3Fid%3Dcom.sanrafael360.www.twa%0A%0AContratando%20el%20plan%20PREMIUM%20por%20%2425.000%20el%20trimestre%20y%20si%20eliges%20el%20pago%20anual%20con%20un%2020%25%20de%20descuento%20abonas%20solamente%20%2480.000.%20%0A%0APor%20este%20plan%20acceden%20a%20cargar%20una%20galer%C3%ADa%20completa%20de%20fotos%2C%20videos%2C%20ubicaci%C3%B3n%20al%20instante%20con%20Google%20Maps%2C%20links%20a%20redes%20sociales%2C%20WhatsApp%20y%20m%C3%A1s.%0A%0ASi%20les%20interesa%20participar%20pueden%20responder%20a%20este%20mismo%20mensaje%20de%20WhatsApp."
"5492604619229","Apart Hotel Talú","Apart Hoteles","¡Hola Propietarios de *Apart Hotel Talú*! 👋

Somos del equipo de *San Rafael 360*. Somos la guía local de San Rafael. Vimos que su rubro es *Apart Hoteles* y estamos armando el directorio digital más completo de la ciudad.

Los invitamos a revisar vuestro perfil y cualquier otro que quieran consultar para que vean los distintos formatos que ofrecemos.

👉 Pueden verlo:
Ingresando en www.sanrafael360.com o si tienes celular con Android descargando la app de Play Store https://play.google.com/store/apps/details?id=com.sanrafael360.www.twa

Contratando el plan PREMIUM por $25.000 el trimestre y si eliges el pago anual con un 20% de descuento abonas solamente $80.000. 

Por este plan acceden a cargar una galería completa de fotos, videos, ubicación al instante con Google Maps, links a redes sociales, WhatsApp y más.

Si les interesa participar pueden responder a este mismo mensaje de WhatsApp.","https://wa.me/5492604619229?text=%C2%A1Hola%20Propietarios%20de%20*Apart%20Hotel%20Tal%C3%BA*!%20%F0%9F%91%8B%0A%0ASomos%20del%20equipo%20de%20*San%20Rafael%20360*.%20Somos%20la%20gu%C3%ADa%20local%20de%20San%20Rafael.%20Vimos%20que%20su%20rubro%20es%20*Apart%20Hoteles*%20y%20estamos%20armando%20el%20directorio%20digital%20m%C3%A1s%20completo%20de%20la%20ciudad.%0A%0ALos%20invitamos%20a%20revisar%20vuestro%20perfil%20y%20cualquier%20otro%20que%20quieran%20consultar%20para%20que%20vean%20los%20distintos%20formatos%20que%20ofrecemos.%0A%0A%F0%9F%91%89%20Pueden%20verlo%3A%0AIngresando%20en%20www.sanrafael360.com%20o%20si%20tienes%20celular%20con%20Android%20descargando%20la%20app%20de%20Play%20Store%20https%3A%2F%2Fplay.google.com%2Fstore%2Fapps%2Fdetails%3Fid%3Dcom.sanrafael360.www.twa%0A%0AContratando%20el%20plan%20PREMIUM%20por%20%2425.000%20el%20trimestre%20y%20si%20eliges%20el%20pago%20anual%20con%20un%2020%25%20de%20descuento%20abonas%20solamente%20%2480.000.%20%0A%0APor%20este%20plan%20acceden%20a%20cargar%20una%20galer%C3%ADa%20completa%20de%20fotos%2C%20videos%2C%20ubicaci%C3%B3n%20al%20instante%20con%20Google%20Maps%2C%20links%20a%20redes%20sociales%2C%20WhatsApp%20y%20m%C3%A1s.%0A%0ASi%20les%20interesa%20participar%20pueden%20responder%20a%20este%20mismo%20mensaje%20de%20WhatsApp."
"5492604538866","AYUM ELUN ALDEA DE RIO - (Restaurante) - Valle Grande -","Gastronomía","¡Hola Propietarios de *AYUM ELUN ALDEA DE RIO - (Restaurante) - Valle Grande -*! 👋

Somos del equipo de *San Rafael 360*. Somos la guía local de San Rafael. Vimos que su rubro es *Gastronomía* y estamos armando el directorio digital más completo de la ciudad.

Los invitamos a revisar vuestro perfil y cualquier otro que quieran consultar para que vean los distintos formatos que ofrecemos.

👉 Pueden verlo:
Ingresando en www.sanrafael360.com o si tienes celular con Android descargando la app de Play Store https://play.google.com/store/apps/details?id=com.sanrafael360.www.twa

Contratando el plan PREMIUM por $25.000 el trimestre y si eliges el pago anual con un 20% de descuento abonas solamente $80.000. 

Por este plan acceden a cargar una galería completa de fotos, videos, ubicación al instante con Google Maps, links a redes sociales, WhatsApp y más.

Si les interesa participar pueden responder a este mismo mensaje de WhatsApp.","https://wa.me/5492604538866?text=%C2%A1Hola%20Propietarios%20de%20*AYUM%20ELUN%20ALDEA%20DE%20RIO%20-%20(Restaurante)%20-%20Valle%20Grande%20-*!%20%F0%9F%91%8B%0A%0ASomos%20del%20equipo%20de%20*San%20Rafael%20360*.%20Somos%20la%20gu%C3%ADa%20local%20de%20San%20Rafael.%20Vimos%20que%20su%20rubro%20es%20*Gastronom%C3%ADa*%20y%20estamos%20armando%20el%20directorio%20digital%20m%C3%A1s%20completo%20de%20la%20ciudad.%0A%0ALos%20invitamos%20a%20revisar%20vuestro%20perfil%20y%20cualquier%20otro%20que%20quieran%20consultar%20para%20que%20vean%20los%20distintos%20formatos%20que%20ofrecemos.%0A%0A%F0%9F%91%89%20Pueden%20verlo%3A%0AIngresando%20en%20www.sanrafael360.com%20o%20si%20tienes%20celular%20con%20Android%20descargando%20la%20app%20de%20Play%20Store%20https%3A%2F%2Fplay.google.com%2Fstore%2Fapps%2Fdetails%3Fid%3Dcom.sanrafael360.www.twa%0A%0AContratando%20el%20plan%20PREMIUM%20por%20%2425.000%20el%20trimestre%20y%20si%20eliges%20el%20pago%20anual%20con%20un%2020%25%20de%20descuento%20abonas%20solamente%20%2480.000.%20%0A%0APor%20este%20plan%20acceden%20a%20cargar%20una%20galer%C3%ADa%20completa%20de%20fotos%2C%20videos%2C%20ubicaci%C3%B3n%20al%20instante%20con%20Google%20Maps%2C%20links%20a%20redes%20sociales%2C%20WhatsApp%20y%20m%C3%A1s.%0A%0ASi%20les%20interesa%20participar%20pueden%20responder%20a%20este%20mismo%20mensaje%20de%20WhatsApp."
"5492604351626","Cabañas Calderón II – 2 Estrellas – Las Paredes","Cabañas","¡Hola Propietarios de *Cabañas Calderón II – 2 Estrellas – Las Paredes*! 👋

Somos del equipo de *San Rafael 360*. Somos la guía local de San Rafael. Vimos que su rubro es *Cabañas* y estamos armando el directorio digital más completo de la ciudad.

Los invitamos a revisar vuestro perfil y cualquier otro que quieran consultar para que vean los distintos formatos que ofrecemos.

👉 Pueden verlo:
Ingresando en www.sanrafael360.com o si tienes celular con Android descargando la app de Play Store https://play.google.com/store/apps/details?id=com.sanrafael360.www.twa

Contratando el plan PREMIUM por $25.000 el trimestre y si eliges el pago anual con un 20% de descuento abonas solamente $80.000. 

Por este plan acceden a cargar una galería completa de fotos, videos, ubicación al instante con Google Maps, links a redes sociales, WhatsApp y más.

Si les interesa participar pueden responder a este mismo mensaje de WhatsApp.","https://wa.me/5492604351626?text=%C2%A1Hola%20Propietarios%20de%20*Caba%C3%B1as%20Calder%C3%B3n%20II%20%E2%80%93%202%20Estrellas%20%E2%80%93%20Las%20Paredes*!%20%F0%9F%91%8B%0A%0ASomos%20del%20equipo%20de%20*San%20Rafael%20360*.%20Somos%20la%20gu%C3%ADa%20local%20de%20San%20Rafael.%20Vimos%20que%20su%20rubro%20es%20*Caba%C3%B1as*%20y%20estamos%20armando%20el%20directorio%20digital%20m%C3%A1s%20completo%20de%20la%20ciudad.%0A%0ALos%20invitamos%20a%20revisar%20vuestro%20perfil%20y%20cualquier%20otro%20que%20quieran%20consultar%20para%20que%20vean%20los%20distintos%20formatos%20que%20ofrecemos.%0A%0A%F0%9F%91%89%20Pueden%20verlo%3A%0AIngresando%20en%20www.sanrafael360.com%20o%20si%20tienes%20celular%20con%20Android%20descargando%20la%20app%20de%20Play%20Store%20https%3A%2F%2Fplay.google.com%2Fstore%2Fapps%2Fdetails%3Fid%3Dcom.sanrafael360.www.twa%0A%0AContratando%20el%20plan%20PREMIUM%20por%20%2425.000%20el%20trimestre%20y%20si%20eliges%20el%20pago%20anual%20con%20un%2020%25%20de%20descuento%20abonas%20solamente%20%2480.000.%20%0A%0APor%20este%20plan%20acceden%20a%20cargar%20una%20galer%C3%ADa%20completa%20de%20fotos%2C%20videos%2C%20ubicaci%C3%B3n%20al%20instante%20con%20Google%20Maps%2C%20links%20a%20redes%20sociales%2C%20WhatsApp%20y%20m%C3%A1s.%0A%0ASi%20les%20interesa%20participar%20pueden%20responder%20a%20este%20mismo%20mensaje%20de%20WhatsApp."
"5492604040144","BODEGA BOUTIQUE IBARRA (Bodega / Restaurante) - Rama Caída","Bodegas","¡Hola Propietarios de *BODEGA BOUTIQUE IBARRA (Bodega / Restaurante) - Rama Caída*! 👋

Somos del equipo de *San Rafael 360*. Somos la guía local de San Rafael. Vimos que su rubro es *Bodegas* y estamos armando el directorio digital más completo de la ciudad.

Los invitamos a revisar vuestro perfil y cualquier otro que quieran consultar para que vean los distintos formatos que ofrecemos.

👉 Pueden verlo:
Ingresando en www.sanrafael360.com o si tienes celular con Android descargando la app de Play Store https://play.google.com/store/apps/details?id=com.sanrafael360.www.twa

Contratando el plan PREMIUM por $25.000 el trimestre y si eliges el pago anual con un 20% de descuento abonas solamente $80.000. 

Por este plan acceden a cargar una galería completa de fotos, videos, ubicación al instante con Google Maps, links a redes sociales, WhatsApp y más.

Si les interesa participar pueden responder a este mismo mensaje de WhatsApp.","https://wa.me/5492604040144?text=%C2%A1Hola%20Propietarios%20de%20*BODEGA%20BOUTIQUE%20IBARRA%20(Bodega%20%2F%20Restaurante)%20-%20Rama%20Ca%C3%ADda*!%20%F0%9F%91%8B%0A%0ASomos%20del%20equipo%20de%20*San%20Rafael%20360*.%20Somos%20la%20gu%C3%ADa%20local%20de%20San%20Rafael.%20Vimos%20que%20su%20rubro%20es%20*Bodegas*%20y%20estamos%20armando%20el%20directorio%20digital%20m%C3%A1s%20completo%20de%20la%20ciudad.%0A%0ALos%20invitamos%20a%20revisar%20vuestro%20perfil%20y%20cualquier%20otro%20que%20quieran%20consultar%20para%20que%20vean%20los%20distintos%20formatos%20que%20ofrecemos.%0A%0A%F0%9F%91%89%20Pueden%20verlo%3A%0AIngresando%20en%20www.sanrafael360.com%20o%20si%20tienes%20celular%20con%20Android%20descargando%20la%20app%20de%20Play%20Store%20https%3A%2F%2Fplay.google.com%2Fstore%2Fapps%2Fdetails%3Fid%3Dcom.sanrafael360.www.twa%0A%0AContratando%20el%20plan%20PREMIUM%20por%20%2425.000%20el%20trimestre%20y%20si%20eliges%20el%20pago%20anual%20con%20un%2020%25%20de%20descuento%20abonas%20solamente%20%2480.000.%20%0A%0APor%20este%20plan%20acceden%20a%20cargar%20una%20galer%C3%ADa%20completa%20de%20fotos%2C%20videos%2C%20ubicaci%C3%B3n%20al%20instante%20con%20Google%20Maps%2C%20links%20a%20redes%20sociales%2C%20WhatsApp%20y%20m%C3%A1s.%0A%0ASi%20les%20interesa%20participar%20pueden%20responder%20a%20este%20mismo%20mensaje%20de%20WhatsApp."
"5492604322262","Complejo Turístico Abraham- Ciudad","Sin Categoria","¡Hola Propietarios de *Complejo Turístico Abraham- Ciudad*! 👋

Somos del equipo de *San Rafael 360*. Somos la guía local de San Rafael. Vimos que su rubro es *Sin Categoria* y estamos armando el directorio digital más completo de la ciudad.

Los invitamos a revisar vuestro perfil y cualquier otro que quieran consultar para que vean los distintos formatos que ofrecemos.

👉 Pueden verlo:
Ingresando en www.sanrafael360.com o si tienes celular con Android descargando la app de Play Store https://play.google.com/store/apps/details?id=com.sanrafael360.www.twa

Contratando el plan PREMIUM por $25.000 el trimestre y si eliges el pago anual con un 20% de descuento abonas solamente $80.000. 

Por este plan acceden a cargar una galería completa de fotos, videos, ubicación al instante con Google Maps, links a redes sociales, WhatsApp y más.

Si les interesa participar pueden responder a este mismo mensaje de WhatsApp.","https://wa.me/5492604322262?text=%C2%A1Hola%20Propietarios%20de%20*Complejo%20Tur%C3%ADstico%20Abraham-%20Ciudad*!%20%F0%9F%91%8B%0A%0ASomos%20del%20equipo%20de%20*San%20Rafael%20360*.%20Somos%20la%20gu%C3%ADa%20local%20de%20San%20Rafael.%20Vimos%20que%20su%20rubro%20es%20*Sin%20Categoria*%20y%20estamos%20armando%20el%20directorio%20digital%20m%C3%A1s%20completo%20de%20la%20ciudad.%0A%0ALos%20invitamos%20a%20revisar%20vuestro%20perfil%20y%20cualquier%20otro%20que%20quieran%20consultar%20para%20que%20vean%20los%20distintos%20formatos%20que%20ofrecemos.%0A%0A%F0%9F%91%89%20Pueden%20verlo%3A%0AIngresando%20en%20www.sanrafael360.com%20o%20si%20tienes%20celular%20con%20Android%20descargando%20la%20app%20de%20Play%20Store%20https%3A%2F%2Fplay.google.com%2Fstore%2Fapps%2Fdetails%3Fid%3Dcom.sanrafael360.www.twa%0A%0AContratando%20el%20plan%20PREMIUM%20por%20%2425.000%20el%20trimestre%20y%20si%20eliges%20el%20pago%20anual%20con%20un%2020%25%20de%20descuento%20abonas%20solamente%20%2480.000.%20%0A%0APor%20este%20plan%20acceden%20a%20cargar%20una%20galer%C3%ADa%20completa%20de%20fotos%2C%20videos%2C%20ubicaci%C3%B3n%20al%20instante%20con%20Google%20Maps%2C%20links%20a%20redes%20sociales%2C%20WhatsApp%20y%20m%C3%A1s.%0A%0ASi%20les%20interesa%20participar%20pueden%20responder%20a%20este%20mismo%20mensaje%20de%20WhatsApp."
"5492604663800","BRUTO Café","Gastronomía","¡Hola Propietarios de *BRUTO Café*! 👋

Somos del equipo de *San Rafael 360*. Somos la guía local de San Rafael. Vimos que su rubro es *Gastronomía* y estamos armando el directorio digital más completo de la ciudad.

Los invitamos a revisar vuestro perfil y cualquier otro que quieran consultar para que vean los distintos formatos que ofrecemos.

👉 Pueden verlo:
Ingresando en www.sanrafael360.com o si tienes celular con Android descargando la app de Play Store https://play.google.com/store/apps/details?id=com.sanrafael360.www.twa

Contratando el plan PREMIUM por $25.000 el trimestre y si eliges el pago anual con un 20% de descuento abonas solamente $80.000. 

Por este plan acceden a cargar una galería completa de fotos, videos, ubicación al instante con Google Maps, links a redes sociales, WhatsApp y más.

Si les interesa participar pueden responder a este mismo mensaje de WhatsApp.","https://wa.me/5492604663800?text=%C2%A1Hola%20Propietarios%20de%20*BRUTO%20Caf%C3%A9*!%20%F0%9F%91%8B%0A%0ASomos%20del%20equipo%20de%20*San%20Rafael%20360*.%20Somos%20la%20gu%C3%ADa%20local%20de%20San%20Rafael.%20Vimos%20que%20su%20rubro%20es%20*Gastronom%C3%ADa*%20y%20estamos%20armando%20el%20directorio%20digital%20m%C3%A1s%20completo%20de%20la%20ciudad.%0A%0ALos%20invitamos%20a%20revisar%20vuestro%20perfil%20y%20cualquier%20otro%20que%20quieran%20consultar%20para%20que%20vean%20los%20distintos%20formatos%20que%20ofrecemos.%0A%0A%F0%9F%91%89%20Pueden%20verlo%3A%0AIngresando%20en%20www.sanrafael360.com%20o%20si%20tienes%20celular%20con%20Android%20descargando%20la%20app%20de%20Play%20Store%20https%3A%2F%2Fplay.google.com%2Fstore%2Fapps%2Fdetails%3Fid%3Dcom.sanrafael360.www.twa%0A%0AContratando%20el%20plan%20PREMIUM%20por%20%2425.000%20el%20trimestre%20y%20si%20eliges%20el%20pago%20anual%20con%20un%2020%25%20de%20descuento%20abonas%20solamente%20%2480.000.%20%0A%0APor%20este%20plan%20acceden%20a%20cargar%20una%20galer%C3%ADa%20completa%20de%20fotos%2C%20videos%2C%20ubicaci%C3%B3n%20al%20instante%20con%20Google%20Maps%2C%20links%20a%20redes%20sociales%2C%20WhatsApp%20y%20m%C3%A1s.%0A%0ASi%20les%20interesa%20participar%20pueden%20responder%20a%20este%20mismo%20mensaje%20de%20WhatsApp."
"5492604582250","Cabañas Cangallo - Ciudad","Cabañas","¡Hola Propietarios de *Cabañas Cangallo - Ciudad*! 👋

Somos del equipo de *San Rafael 360*. Somos la guía local de San Rafael. Vimos que su rubro es *Cabañas* y estamos armando el directorio digital más completo de la ciudad.

Los invitamos a revisar vuestro perfil y cualquier otro que quieran consultar para que vean los distintos formatos que ofrecemos.

👉 Pueden verlo:
Ingresando en www.sanrafael360.com o si tienes celular con Android descargando la app de Play Store https://play.google.com/store/apps/details?id=com.sanrafael360.www.twa

Contratando el plan PREMIUM por $25.000 el trimestre y si eliges el pago anual con un 20% de descuento abonas solamente $80.000. 

Por este plan acceden a cargar una galería completa de fotos, videos, ubicación al instante con Google Maps, links a redes sociales, WhatsApp y más.

Si les interesa participar pueden responder a este mismo mensaje de WhatsApp.","https://wa.me/5492604582250?text=%C2%A1Hola%20Propietarios%20de%20*Caba%C3%B1as%20Cangallo%20-%20Ciudad*!%20%F0%9F%91%8B%0A%0ASomos%20del%20equipo%20de%20*San%20Rafael%20360*.%20Somos%20la%20gu%C3%ADa%20local%20de%20San%20Rafael.%20Vimos%20que%20su%20rubro%20es%20*Caba%C3%B1as*%20y%20estamos%20armando%20el%20directorio%20digital%20m%C3%A1s%20completo%20de%20la%20ciudad.%0A%0ALos%20invitamos%20a%20revisar%20vuestro%20perfil%20y%20cualquier%20otro%20que%20quieran%20consultar%20para%20que%20vean%20los%20distintos%20formatos%20que%20ofrecemos.%0A%0A%F0%9F%91%89%20Pueden%20verlo%3A%0AIngresando%20en%20www.sanrafael360.com%20o%20si%20tienes%20celular%20con%20Android%20descargando%20la%20app%20de%20Play%20Store%20https%3A%2F%2Fplay.google.com%2Fstore%2Fapps%2Fdetails%3Fid%3Dcom.sanrafael360.www.twa%0A%0AContratando%20el%20plan%20PREMIUM%20por%20%2425.000%20el%20trimestre%20y%20si%20eliges%20el%20pago%20anual%20con%20un%2020%25%20de%20descuento%20abonas%20solamente%20%2480.000.%20%0A%0APor%20este%20plan%20acceden%20a%20cargar%20una%20galer%C3%ADa%20completa%20de%20fotos%2C%20videos%2C%20ubicaci%C3%B3n%20al%20instante%20con%20Google%20Maps%2C%20links%20a%20redes%20sociales%2C%20WhatsApp%20y%20m%C3%A1s.%0A%0ASi%20les%20interesa%20participar%20pueden%20responder%20a%20este%20mismo%20mensaje%20de%20WhatsApp."
